split,ID,Speaker_ID,Speech_Duration_seconds,Gender,Age,Native_Language,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,281474976893171_f3135_chunk_9.wav,,2.12,Female,60+,Odia,you can talk about common things if you travel,,can talk about common things if you travel
test,281474976894794_f3270_chunk_14.wav,,9.20575,Female,30-45,Nepali,"designed with 3D print technology, etc. The government envisions developing a voice-based technology.",,"Designed with 3D print technology, etc., the government envisions developing a voice-based technology."
test,281474976891561_f1374_chunk_0.wav,,4.3731875,Male,30-45,Konkani,The brand of Ambipur Car Freshener Gel I recieved is not correct,,the brand of MBPO car freshener gel I received is not correct.
test,281474976887698_f2175_chunk_1.wav,,5.4046875,Male,30-45,Gujarati,There was a movie called What's your Raashee which was based on that book.,,There was a movie called What's Your Race which was based on that book.
test,281474976897633_f276_chunk_0.wav,,0.173625,Male,30-45,Tamil,Off,,Oh.
test,281474976925717_f2687_chunk_0.wav,,0.4381875,Female,18-30,Dogri,Play,,Play.
test,281474976897882_f1661_chunk_0.wav,,0.4335,Male,45-60,Telugu,Tree,,Tree.
test,281474976891416_f3166_chunk_0.wav,,6.0723125,Male,30-45,Malayalam,"How is the English language used in the media such as radio, television and print?",,"How is the English language used in the media such as radio, television and print?"
test,281474976896703_f1880_chunk_0.wav,,12.3809375,Female,45-60,Telugu,How does the art and craft sector in your state engage with or respond to global or international trends or influences? The art and craft of our state,,How does the art and craft sector in your state engage with or respond to global or international trends or influences? The art and craft of our state
test,281474976894264_f2124_chunk_2.wav,,5.4010625,Female,30-45,Kashmiri,"The other day, she placed some fruits on the table and I drew them. I quite liked what I did.",,the other day she placed some fruits on the table and i drew them i quite liked what i did
test,281474976897279_f2616_chunk_0.wav,,0.548125,Female,30-45,Bengali,Bed,,BED
test,281474976893618_f2977_chunk_0.wav,,0.530375,Male,30-45,Malayalam,Dog,,Dog.
test,281474976898093_f1461_chunk_0.wav,,4.8315625,Female,18-30,Odia,Can I know the nearest medical store to my current location in district Dindigul,,Can I know the nearest medical store to my current location in District Dindigul?
test,281474976890744_f2205_chunk_2.wav,,0.9573125,Male,18-30,Dogri,and energy,,and energy.
test,281474976899963_f1895_chunk_1.wav,,9.032125,Male,30-45,Maithili,gajar halwa I did not know anything about it so I started watching videos on YouTube and then I,,I did not know anything about it so I started watching videos on YouTube and then I
test,281474976897525_f1693_chunk_0.wav,,6.2015,Male,30-45,Sindhi,As India is a country full of diversities,,"As India is a country full of diversities,"
test,281474976889291_f925_chunk_0.wav,,7.7565,Male,18-30,Urdu,Can you check my total holdings in APY account having PRAN number 652922439958,,Can you check my total holdings in APY account having PRN number 652922439958?
test,281474976888866_f2195_chunk_11.wav,,5.400125,Female,18-30,Nepali,buy some yarns and knit them mufflers and beanies and socks,,buy some yarns and need them mufflers and beanies and socks uh
test,281474976899776_f1406_chunk_0.wav,,0.42075,Female,30-45,Odia,One,,1.
test,281474976885080_f1479_chunk_0.wav,,1.895125,Male,18-30,Assamese,Stop processing the payment for Amazon,,Stop processing the payment for Amazon.
test,281474976896763_f1815_chunk_6.wav,,10.4249375,Female,30-45,Sindhi,"I am totally quiet. So that is also an indicator of my happiness and sadness or something, you know. Something wrong has happened. This is how it goes.",,I am totally quiet so that is also an indicator of my happiness and sadness or something you know something wrong has happened this is how it goes.
test,281474976889240_f2362_chunk_0.wav,,3.737375,Female,18-30,Urdu,Got ill conditioned Colgate Mouthwash,,Got ill-conditioned Colgate mouthwash.
test,281474976934150_f2752_chunk_0.wav,,0.8578125,Male,60+,Assamese,wow,,Wow.
test,281474976893913_f2002_chunk_1.wav,,8.826,Male,30-45,Bodo,is the largest state in northeast India and lies in the middle reach of the river Brahmaputra and Barak,,is the largest state in Nordic India and lies in the middle reach of the river Brahmaputra and Bharat.
test,281474976895427_f1809_chunk_5.wav,,5.134125,Male,18-30,Konkani,which is indeed the most innovative things happening out,,which is indeed the most innovative things happening out.
test,281474976887136_f1012_chunk_0.wav,,9.38375,Female,18-30,Malayalam,"Christmas is observed with great merriment by Christians of various denominations, including Catholics and Protestants, throughout Assam.",,"Christmas is observed with great merriment by Christians of various denominations, including Catholics and Protestants throughout Assam."
test,281474976884273_f1982_chunk_0.wav,,1.20025,Male,45-60,Tamil,By the way,,"By the way,"
test,281474976887013_f1239_chunk_0.wav,,13.808875,Male,45-60,Dogri,"Has the payment been confirmed for my order containing Dhampur Green White Sugar , Cremica Bourbon Sandwich Biscuits and Cherry Blossom Liquid Shoe Polish ?",,"Has the payment been confirmed for my order containing Dampur Green, White Sugar, Creamica Brown, Sandwich Biscuit and Cherry Blossom Liquid Shoe Polish?"
test,281474976896062_f3009_chunk_0.wav,,0.5214375,Male,30-45,Kannada,Skip,,Skip.
test,281474976888630_f1876_chunk_4.wav,,5.864125,Male,45-60,Kannada,as my profession was in chemistry and chemical engineering,,as my profession was in chemistry and chemical engineering.
test,281474976896942_f554_chunk_0.wav,,6.399625,Male,30-45,Bengali,"Eastern and southeastern Rajasthan is drained by the Banas and Chambal rivers, tributaries of the Ganges.",,"Eastern and southeastern Rajasthan is drained by the Banas and Chambal rivers, tributaries of the Ganges."
test,281474976884629_f2039_chunk_2.wav,,10.1995,Female,18-30,Kannada,"you can enjoy the Himalayan forests, gushing river waters, a serene Himalayan lake, clear view of snow-clad mountain ranges, widely spread cool bagyals",,"You can enjoy the Himalayan forests, gushing river waters, a serene Himalayan lake, clear view of snow-clad mountain ranges, widely spread cool bagyals."
test,281474976900596_f3268_chunk_15.wav,,10.2,Male,30-45,Urdu,It further notes that environmental protection is an integral part of sustainable development and cannot be considered separately.,,It further notes that environmental protection is an integral part of sustainable development and cannot be considered separately.
test,281474976887120_f1852_chunk_0.wav,,6.088875,Female,30-45,Telugu,"Padmavati, Venkateshwar Rao, Kalyan Chakravarty, Jhansi Lakshmi, Meenakshi.",,Padmavati Venkateswar Rao Kalyan Chakravarthy Jhansi Lakshmi Meenakshi
test,281474976888205_f1855_chunk_1.wav,,7.204625,Female,18-30,Punjabi,"Most people here are engaged in businesses of various sorts, which contribute greatly to the overall economy of the district",,Most people here are engaged in businesses of various sorts which contribute greatly to the overall economy of the district.
test,281474976888911_f3102_chunk_9.wav,,22.8,Male,18-30,Nepali,"First of all, in my own opinion, we should be aware of our self-doubt or doubtfulness.",,"First of all, in my opinion, in my own opinion, we should be aware of our self-doubt. We should be aware of our self-doubt or doubtfulness."
test,281474976883931_f769_chunk_0.wav,,5.84775,Female,18-30,Malayalam,Can you check if the Banaras Hindu University is an AICTE approved institute?,,Can you check if the Banaras Hindu University is an AICTE approved institute?
test,281474976894795_f2258_chunk_11.wav,,12.6806875,Female,30-45,Nepali,"It brings an end to the ill-omened month of Pooj, that is mid-December, when all religious ceremonies are forbidden.",,"It brings an end to the ill omen month of Pus, that is mid-December, when all religious ceremonies are forbidden."
test,281474976895893_f320_chunk_0.wav,,6.9871875,Male,45-60,Gujarati,Can you list all the Paid vaccination centres for age group 18+ years in district Chatra,,Can you list all the paid vaccination centers for age group 18 plus years in District Chhatra?
test,281474976883943_f2231_chunk_6.wav,,5.5419375,Female,18-30,Malayalam,"Coming up with a career goal is somewhat adventurous, can be rewarding in the long run",,"Coming up with career goal is somewhat adventurous, can be rewarding in the long run."
test,281474976894807_f1304_chunk_0.wav,,0.4315625,Female,18-30,Malayalam,Visual,,Vishwa.
test,281474976893624_f1432_chunk_0.wav,,0.482125,Male,30-45,Malayalam,Forward,,Follower
test,281474976902168_f2508_chunk_0.wav,,0.464125,Female,45-60,Urdu,Agree,,Agree.
test,281474976899480_f1091_chunk_0.wav,,9.7029375,Female,30-45,Tamil,Can you list all the vaccination centres where Booster Dose of COVOVAX is available for age groups 15-17 years,,Can you list all the vaccination centers where booster dose of Covovax is available for age groups 15 to 17 years?
test,281474976885801_f2235_chunk_6.wav,,5.2334375,Female,30-45,Kannada,Talking about the challenges particularly faced by the women,,"Talking about the challenges particularly faced by the women,"
test,281474976898587_f739_chunk_0.wav,,0.592125,Male,60+,Bengali,Next,,Nick
test,281474976884198_f1149_chunk_0.wav,,4.2675,Male,18-30,Telugu,Disable Autopay for my Electricity bill for July and April,,Disable auto pay for my electricity bill for July and April.
test,281474976898614_f1752_chunk_1.wav,,0.865875,Male,60+,Bengali,Moby Dick,,Move in big.
test,281474976895218_f888_chunk_0.wav,,12.2610625,Female,45-60,Dogri,"Has the payment been confirmed for my order containing Farmveda Choco Peanuts , American Garden Microwave Popcorn and Natureland Organics Black Pepper",,"Has the payment been confirmed for my order containing farm-beda cocoa peanuts, American Garden microwave, popcorn and Natureland Organics black pepper?"
test,281474976893152_f113_chunk_0.wav,,4.0385,Female,60+,Odia,Remove my finger print from PayPal and keep PIN option only!,,Remove my fingerprint from PayPal and keep pin option only.
test,281474976894793_f1941_chunk_2.wav,,10.498625,Female,30-45,Nepali,"Be it ticket booking, hotel booking, changing reservations, mobile apps have changed the travel experiences",,"PA ticket booking, hotel booking, changing reservations, mobile apps have changed the travel experiences."
test,281474976894934_f1676_chunk_2.wav,,1.100875,Female,30-45,Malayalam,39,,39
test,281474976895778_f627_chunk_0.wav,,0.78375,Female,45-60,Telugu,Skip,,skip
test,281474976897429_f653_chunk_0.wav,,0.515125,Male,45-60,Bodo,Bird,,Bird
test,281474976889265_f2099_chunk_2.wav,,10.997125,Female,18-30,Urdu,"There are several escape rooms, there are various adventure games that are nature themed Like one has to cross a forest to",,"There are several escape rooms, there are various adventure games that are nature themed like one has to cross a forest to"
test,281474976934135_f2921_chunk_0.wav,,4.881,Male,60+,Assamese,The items Pediasure Balanced Nutritional Powder,,The items previous year balanced nutritional powder herbal
test,281474976885800_f1683_chunk_15.wav,,5.259375,Female,30-45,Kannada,"though okay, but making it compulsory or a kind of",,"though okay, but making it compulsory or a kind of"
test,281474976893005_f2670_chunk_0.wav,,5.7989375,Female,30-45,Punjabi,"Besides, there are 32 dormitories that can accommodate 1,000 people.",,"Besides, there are 32 dormitories that can accommodate 1000 people."
